Milliseconds,Voltage 
97124,-2820
97137,-2806
97150,-2839
97164,-2803
97178,-2793
97191,-2840
97205,-2796
97218,-2756
97231,-2779
97246,-2820
97259,-2857
97272,-2900
97286,-2868
97300,-2895
97313,-2875
97327,-2898
97340,-2850
97353,-2895
97368,-2924
97381,-2898
97394,-2894
97408,-2921
97421,-2950
97435,-2950
97448,-2971
97462,-2927
97475,-2930
97488,-2894
97503,-2866
97516,-2864
97529,-2887
97543,-2900
97556,-2864
97570,-2832
97584,-2843
97597,-2821
97610,-2789
97624,-2818
97638,-2776
97651,-2764
97665,-2746
97678,-2704
97691,-2737
97705,-2764
97719,-2764
97732,-2807
97745,-2828
97759,-2780
97773,-2827
97786,-2789
97800,-2814
97813,-2800
97826,-2833
97841,-2848
97854,-2879
97867,-2912
97881,-2951
97894,-2945
97908,-2905
97922,-2873
97935,-2847
97948,-2866
97961,-2875
97976,-2847
97989,-2847
98002,-2878
98016,-2897
98029,-2940
98043,-2961
98057,-2953
98070,-2905
98083,-2916
98097,-2939
98111,-2935
98124,-2901
98138,-2924
98151,-2922
98165,-2969
98179,-3004
98192,-3025
98205,-3050
98219,-3002
98233,-3009
98246,-3010
98259,-3055
98273,-3033
98286,-3046
98300,-3071
98314,-3098
98327,-3141
98340,-3107
98354,-3097
98368,-3055
98381,-3074
98395,-3091
98408,-3116
98421,-3068
98436,-3058
98449,-3065
98462,-3043
98476,-3046
98489,-3016
98503,-3004
98516,-3005
98530,-3032
98543,-3055
98556,-3098
98571,-3056
98584,-3097
98597,-3059
98611,-3088
98624,-3054
98638,-3024
98652,-2994
98665,-2974
98678,-2997
98692,-2967
98706,-2963
98719,-2964
98733,-2979
98746,-2947
98759,-2943
98774,-2992
98787,-2986
98800,-2984
98813,-2938
98827,-2908
98841,-2908
98854,-2941
98868,-2933
98881,-2936
98894,-2983
98909,-2943
98922,-2952
98935,-2971
98949,-2937
98962,-2907
98976,-2924
98990,-2924
99003,-2902
99016,-2927
99031,-2950
99044,-2904
99057,-2900
99070,-2915
99084,-2960
99098,-2977
99111,-2990
99125,-2962
99138,-2981
99151,-2971
99166,-2957
99179,-2968
99192,-2938
99206,-2981
99219,-3000
99233,-3035
99247,-3011
99260,-3012
99273,-3047
99287,-3080
99301,-3054
99314,-3006
99328,-2988
99341,-2944
99354,-2924
99368,-2896
99382,-2874
99395,-2897
99408,-2934
99422,-2932
99436,-2963
99449,-3008
99463,-2998
99476,-3041
99489,-3029
99504,-3023
99517,-2981
99530,-2953
99544,-2988
99557,-2993
99571,-3022
99585,-3059
99598,-3041
99611,-3013
99624,-2989
99639,-2971
99652,-2969
99665,-2961
99679,-3004
99692,-3017
99706,-3050
99720,-3012
99733,-3023
99746,-3007
99760,-3040
99774,-3081
99787,-3090
99801,-3046
99814,-3055
99827,-3019
99842,-2979
99855,-2977
99868,-2963
99881,-2978
99896,-2999
99909,-2967
99922,-3004
99936,-3029
99949,-3019
99963,-3009
99977,-3022
99990,-3006
100003,-3029
100018,-3074
100033,-3091
100047,-3043
100062,-3039
100076,-3078
100090,-3083
100106,-3112
100120,-3141
100134,-3186
100149,-3184
100164,-3184
100178,-3154
100193,-3128
100207,-3167
100221,-3161
100237,-3196
100251,-3205
100265,-3201
100280,-3210
100295,-3176
100310,-3168
100324,-3197
100338,-3246
100353,-3206
100368,-3198
100382,-3207
100397,-3244
100411,-3279
100425,-3320
100441,-3320
100455,-3310
100469,-3339
100484,-3331
100499,-3323
100513,-3348
100528,-3349
100542,-3380
100556,-3374
100572,-3377
100586,-3373
100600,-3384
100615,-3405
100630,-3371
100644,-3396
100659,-3352
100673,-3391
100687,-3383
100703,-3384
100717,-3409
100731,-3401
100746,-3359
100761,-3382
100775,-3417
100790,-3440
100804,-3416
100818,-3396
100834,-3354
100848,-3320
100862,-3327
100877,-3368
100891,-3401
100907,-3383
100921,-3375
100935,-3392
100950,-3382
100965,-3399
100979,-3428
100994,-3447
101008,-3447
101022,-3488
101038,-3450
101052,-3420
101066,-3467
101081,-3504
101096,-3502
101110,-3507
101125,-3522
101139,-3494
101153,-3492
101169,-3484
101183,-3484
101197,-3525
101212,-3481
101227,-3510
101241,-3519
101256,-3556
101270,-3530
101284,-3575
101300,-3578
101314,-3623
101328,-3615
101343,-3646
101357,-3665
101372,-3645
101387,-3666
101401,-3644
101415,-3677
101431,-3667
101445,-3678
101459,-3640
101474,-3669
101488,-3674
101504,-3636
101518,-3596
101532,-3556
101547,-3593
101562,-3551
101576,-3543
101591,-3566
101605,-3595
101619,-3622
101635,-3635
101649,-3660
101663,-3620
101678,-3582
101693,-3582
101707,-3613
101722,-3595
101736,-3595
101750,-3630
101766,-3616
101780,-3641
101794,-3676
101809,-3677
101823,-3661
101838,-3696
101853,-3701
101867,-3683
101881,-3720
101897,-3737
101911,-3754
101925,-3752
101940,-3767
101954,-3794
101969,-3833
101984,-3811
101998,-3830
102012,-3869
102028,-3904
102042,-3856
102056,-3822
102071,-3816
102085,-3800
102100,-3776
102115,-3772
102129,-3746
102144,-3732
102159,-3745
102173,-3774
102188,-3748
102202,-3777
102216,-3806
102232,-3782
102246,-3734
102260,-3737
102275,-3784
102289,-3831
102304,-3864
102319,-3860
102333,-3869
102347,-3894
102363,-3901
102377,-3867
102391,-3886
102406,-3897
102420,-3875
102435,-3863
102450,-3868
102464,-3915
102478,-3964
102494,-3969
102508,-3965
102522,-4010
102537,-4057
102551,-4029
102566,-4005
102581,-3997
102595,-3979
102609,-3959
102625,-3986
102639,-3984
102653,-3985
102668,-4022
102682,-4063
102697,-4112
102712,-4068
102726,-4028
102740,-4071
102755,-4080
102770,-4115
102785,-4144
102799,-4110
102813,-4066
102829,-4066
102843,-4062
102857,-4016
102872,-4004
102886,-3980
102901,-3976
102916,-3991
102930,-4028
102944,-4061
102960,-4096
102974,-4084
102988,-4080
103003,-4040
103017,-4053
103032,-4060
103047,-4065
103061,-4110
103075,-4106
103091,-4131
103105,-4087
103119,-4041
103134,-4084
103148,-4111
103163,-4130
103178,-4096
103192,-4066
103206,-4042
103221,-4079
103236,-4116
103250,-4068
103265,-4040
103279,-4014
103294,-4031
103309,-4048
103323,-4018
103337,-4067
103352,-4092
103367,-4084
103382,-4080
103396,-4093
103410,-4134
103426,-4183
103440,-4216
103454,-4233
103469,-4197
103483,-4173
103498,-4157
103513,-4123
103527,-4170
103541,-4148
103557,-4149
103571,-4111
103585,-4081
103600,-4118
103614,-4086
103629,-4119
103644,-4095
103658,-4067
103672,-4110
103687,-4137
103702,-4131
103716,-4180
103731,-4162
103745,-4173
103760,-4147
103775,-4152
103789,-4181
103803,-4198
103818,-4201
103833,-4171
103847,-4163
103862,-4127
103876,-4093
103891,-4077
103906,-4045
103920,-4080
103934,-4083
103949,-4039
103964,-4005
103979,-4014
103993,-4002
104007,-4037
104023,-4068
104037,-4099
104051,-4134
104066,-4118
104080,-4125
104095,-4156
104110,-4128
104124,-4082
104138,-4062
104153,-4093
104168,-4126
104182,-4133
104197,-4144
104211,-4144
104226,-4098
104241,-4088
104255,-4080
104269,-4052
104284,-4020
104299,-3986
104313,-3999
104328,-3953
104342,-3945
104357,-3931
104372,-3974
104386,-3946
104400,-3942
104415,-3912
104430,-3900
104444,-3925
104459,-3974
104473,-4015
104488,-4032
104503,-3990
104517,-3976
104531,-3977
104546,-3939
104561,-3937
104576,-3956
104590,-3914
104604,-3882
104619,-3917
104634,-3950
104648,-3906
104663,-3925
104677,-3962
104692,-3928
104707,-3908
104721,-3860
104735,-3869
104750,-3837
104765,-3842
104779,-3818
104794,-3814
104808,-3833
104823,-3856
104838,-3822
104852,-3829
104866,-3872
104881,-3840
104896,-3806
104910,-3811
104925,-3834
104939,-3816
104954,-3770
104969,-3783
104983,-3822
104997,-3833
105012,-3821
105027,-3866
105041,-3860
105056,-3893
105070,-3853
105084,-3882
105100,-3929
105114,-3968
105128,-3954
105143,-3934
105158,-3916
105172,-3953
105187,-3960
105201,-3924
105216,-3929
105231,-3923
105245,-3923
105260,-3877
105274,-3861
105289,-3839
105304,-3856
105318,-3846
105332,-3873
105347,-3910
105362,-3927
105376,-3962
105391,-3946
105405,-3983
105420,-3941
105435,-3966
105449,-4015
105463,-4060
105478,-4073
105493,-4027
105507,-4007
105522,-4034
105536,-4002
105550,-4011
105566,-4026
105580,-4069
105594,-4086
105609,-4117
105624,-4117
105638,-4069
105653,-4047
105667,-4045
105681,-4019
105697,-4009
105711,-4038
105725,-4067
105740,-4102
105755,-4084
105769,-4064
105784,-4073
105798,-4112
105812,-4139
105828,-4127
105842,-4150
105857,-4132
105871,-4084
105886,-4085
105901,-4085
105915,-4118
105929,-4157
105944,-4162
105959,-4177
105973,-4135
105988,-4142
106002,-4151
106016,-4162
106032,-4144
106046,-4183
106060,-4171
106075,-4204
106090,-4166
106104,-4160
106119,-4165
106133,-4127
106147,-4099
106163,-4140
106177,-4112
106191,-4072
106206,-4030
106221,-4071
106235,-4116
106250,-4094
106264,-4062
106278,-4052
106294,-4022
106308,-3974
106322,-3991
106337,-3979
106352,-4008
106366,-3962
106381,-3930
106395,-3914
106409,-3882
106425,-3899
106439,-3948
106454,-3971
106468,-4020
106482,-4037
106498,-4017
106512,-4064
106526,-4097
106541,-4087
106556,-4041
106570,-4011
106585,-3987
106599,-4024
106613,-4027
106629,-4076
106643,-4089
106657,-4130
106672,-4173
106687,-4159
106701,-4151
106716,-4125
106730,-4142
106744,-4110
106760,-4094
106774,-4046
106788,-4010
106803,-3980
106818,-4027
106832,-3997
106847,-4042
106861,-4022
106875,-3978
106891,-3974
106905,-3987
106919,-4034
106934,-4006
106948,-4021
106963,-3995
106978,-3981
106992,-3975
107006,-3996
107022,-3999
107036,-4032
107051,-4018
107065,-4019
107079,-3997
107095,-3997
107109,-3991
107123,-3979
107138,-4004
107153,-3996
107167,-3956
107182,-3924
107196,-3922
107210,-3937
107226,-3982
107240,-3964
107254,-3952
107269,-3926
107284,-3955
107298,-3986
107313,-4009
107327,-4005
107341,-4014
107357,-3968
107371,-3928
107385,-3892
107400,-3852
107414,-3842
107429,-3861
107444,-3880
107458,-3929
107472,-3893
107488,-3912
107502,-3929
107516,-3978
107531,-4023
107545,-3993
107560,-4034
107575,-4016
107589,-3974
107603,-4013
107619,-3991
107633,-4030
107648,-3992
107662,-3974
107676,-4011
107692,-4058
107706,-4026
107720,-4018
107735,-4039
107750,-4040
107764,-4041
107779,-3997
107793,-4020
107807,-4063
107823,-4041
107837,-4007
107851,-3981
107866,-3949
107880,-3943
107895,-3966
107910,-3924
107924,-3886
107938,-3844
107954,-3855
107968,-3892
107982,-3852
107997,-3808
108011,-3788
108026,-3752
108041,-3755
108055,-3729
108069,-3730
108085,-3704
108099,-3747
108113,-3735
108128,-3746
108142,-3789
108157,-3800
108172,-3811
108186,-3791
108200,-3800
108216,-3803
108230,-3804
108244,-3835
108259,-3829
108273,-3876
108289,-3828
108303,-3845
108317,-3837
108332,-3793
108346,-3798
108361,-3813
108376,-3777
108390,-3743
108404,-3701
108420,-3748
108434,-3746
108448,-3698
108463,-3660
108477,-3695
108492,-3712
108507,-3674
108521,-3654
108535,-3636
108551,-3596
108565,-3596
108579,-3592
108594,-3564
108608,-3546
108623,-3540
108638,-3581
108652,-3612
108666,-3649
108682,-3645
108696,-3668
108710,-3622
108725,-3616
108739,-3594
108754,-3637
108769,-3666
108783,-3656
108797,-3616
108812,-3608
108827,-3635
108841,-3597
108856,-3583
108870,-3571
108886,-3531
108900,-3515
108914,-3524
108929,-3535
108943,-3491
108958,-3510
108973,-3480
108987,-3489
109001,-3443
109017,-3470
109031,-3452
109045,-3448
109060,-3467
109074,-3449
109089,-3472
109104,-3503
109118,-3538
109132,-3565
109148,-3517
109162,-3534
109176,-3543
109191,-3501
109205,-3508
109220,-3504
109235,-3519
109249,-3503
109263,-3546
109278,-3573
109293,-3541
109307,-3562
109322,-3548
109336,-3544
109351,-3571
109366,-3559
109380,-3517
109394,-3556
109409,-3603
109424,-3628
109438,-3647
109453,-3635
109467,-3589
109483,-3563
109497,-3531
109511,-3501
109526,-3510
109540,-3555
109555,-3584
109570,-3572
109584,-3534
109598,-3563
109614,-3553
109628,-3584
109642,-3584
109657,-3554
109671,-3559
109686,-3566
109701,-3520
109715,-3541
109729,-3548
109744,-3559
109759,-3535
109773,-3580
109788,-3583
109802,-3569
109817,-3521
109832,-3570
109846,-3534
109860,-3490
109875,-3527
109890,-3487
109904,-3447
109919,-3433
109933,-3466
109948,-3495
109963,-3508
109977,-3496
109991,-3476
110006,-3509
110021,-3507
110035,-3491
110050,-3485
110064,-3502
110080,-3500
110094,-3501
110108,-3540
110123,-3512
110137,-3555
110152,-3596
110167,-3570
110181,-3617
110195,-3601
110210,-3626
110225,-3645
110239,-3654
110254,-3683
110268,-3696
110283,-3737
110298,-3756
110312,-3797
110326,-3830
110341,-3837
110356,-3791
110370,-3822
110385,-3837
110399,-3825
110414,-3787
110429,-3810
110443,-3837
110457,-3886
110472,-3872
110487,-3858
110501,-3832
110516,-3800
110530,-3827
110545,-3797
110560,-3795
110574,-3802
110588,-3809
110603,-3854
110618,-3844
110632,-3838
110647,-3814
110661,-3768
110675,-3752
110691,-3783
110705,-3737
110720,-3723
110734,-3679
110749,-3704
110764,-3741
110778,-3764
110792,-3809
110807,-3844
110822,-3828
110836,-3810
110851,-3853
110865,-3837
110880,-3819
110895,-3817
110909,-3811
110923,-3850
110938,-3802
110953,-3786
110967,-3744
110982,-3757
110996,-3790
111011,-3780
111026,-3821
111040,-3824
111054,-3853
111069,-3821
111084,-3848
111098,-3830
111113,-3869
111127,-3845
111141,-3868
111157,-3848
111171,-3842
111185,-3804
111200,-3823
111215,-3779
111229,-3771
111244,-3818
111258,-3861
111272,-3868
111288,-3858
111302,-3871
111316,-3900
111331,-3941
111346,-3927
111361,-3923
111375,-3926
111389,-3892
111404,-3876
111419,-3840
111433,-3843
111448,-3870
111462,-3840
111477,-3857
111492,-3890
111506,-3929
111520,-3946
111535,-3930
111550,-3937
111564,-3925
111579,-3960
111593,-3938
111607,-3961
111623,-4010
111637,-3984
111651,-3980
111666,-3962
111681,-3930
111695,-3935
111710,-3915
111724,-3893
111738,-3940
111754,-3904
111768,-3878
111782,-3868
111797,-3869
111812,-3874
111826,-3917
111841,-3903
111855,-3903
111869,-3908
111885,-3943
111899,-3931
111913,-3936
111928,-3971
111943,-4016
111958,-3982
111972,-3942
111986,-3955
112001,-3951
112016,-3909
112030,-3895
112045,-3912
112059,-3919
112073,-3889
112089,-3861
112103,-3872
112117,-3824
112132,-3831
112147,-3785
112161,-3745
112176,-3739
112190,-3739
112204,-3742
112220,-3791
112234,-3810
112248,-3810
112263,-3802
112278,-3809
112292,-3854
112307,-3901
112321,-3869
112335,-3902
112351,-3880
112365,-3917
112379,-3907
112394,-3936
112409,-3916
112423,-3919
112438,-3877
112452,-3890
112466,-3884
112482,-3846
112496,-3893
112510,-3847
112525,-3845
112539,-3819
112555,-3781
112569,-3826
112583,-3778
112598,-3760
112613,-3752
112627,-3710
112642,-3664
112656,-3675
112670,-3694
112686,-3737
112700,-3731
112714,-3758
112729,-3746
112744,-3753
112758,-3756
112773,-3805
112787,-3801
112801,-3795
112817,-3832
112831,-3830
112845,-3818
112860,-3802
112875,-3780
112889,-3803
112904,-3828
112918,-3835
112932,-3799
112948,-3757
112962,-3747
112976,-3745
112991,-3715
113005,-3685
113020,-3720
113035,-3757
113049,-3729
113063,-3711
113079,-3714
113093,-3688
113107,-3709
113122,-3730
113136,-3706
113152,-3668
113166,-3705
113180,-3728
113195,-3700
113210,-3735
113224,-3740
113239,-3696
113253,-3676
113267,-3707
113283,-3750
113297,-3710
113311,-3741
113326,-3693
113341,-3716
113355,-3745
113370,-3743
113384,-3703
113398,-3708
113414,-3731
113428,-3780
113442,-3736
113457,-3692
113471,-3727
113486,-3736
113501,-3759
113515,-3723
113529,-3750
113545,-3781
113559,-3773
113573,-3729
113588,-3715
113602,-3746
113617,-3783
113632,-3775
